iso3,year,category,category_name,type,type_name,value,data_type,units,source,variable
STP,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
STP,2018,B,Capacity-enhancing,B6,Fishing access agreements,48719.93,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
STP,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
STP,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
STP,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
STP,2018,C,Ambiguous,C3,Rural fisher communities,63200.54775,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,A,Beneficial,A1,Fisheries management,9538126.847,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,A,Beneficial,A3,Marine protected areas,635676.8274,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B2,Fisheries development projects,3144078.478,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,2388027.093,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B6,Fishing access agreements,21155.13,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SUR,2018,C,Ambiguous,C3,Rural fisher communities,1195289.492,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,A,Beneficial,A1,Fisheries management,681151.3095,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,A,Beneficial,A2,Fishery research and development,591385.5925,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,A,Beneficial,A3,Marine protected areas,2040485.547,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B1,Boat construction and renovation,19023.17422,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B2,Fisheries development projects,34403.15393,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B3,Fishing port development,51897.24263,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,42736.45427,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B6,Fishing access agreements,1439347.51,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,B,Capacity-enhancing,B7,Fuel subsidies,70948.2486,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,C,Ambiguous,C1,Fisher assistance,12728.16291,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SVN,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,A,Beneficial,A1,Fisheries management,26719135.01,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,A,Beneficial,A2,Fishery research and development,627378.5279,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,A,Beneficial,A3,Marine protected areas,150338399.6,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B1,Boat construction and renovation,2655791.664,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B2,Fisheries development projects,3344151.501,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B3,Fishing port development,94509.83958,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,2481866.933,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,8192641.1,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B6,Fishing access agreements,186009.68,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,B,Capacity-enhancing,B7,Fuel subsidies,27026405.61,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,C,Ambiguous,C1,Fisher assistance,3161527.447,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,C,Ambiguous,C2,Vessel buyback programs,1935262.188,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SWE,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,A,Beneficial,A1,Fisheries management,17776804.84,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,A,Beneficial,A2,Fishery research and development,420538.2963,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,A,Beneficial,A3,Marine protected areas,1909233.515,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B2,Fisheries development projects,21325370.58,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,7976323.233,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B6,Fishing access agreements,363635.69,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,B,Capacity-enhancing,B7,Fuel subsidies,499972.9771,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYC,2018,C,Ambiguous,C3,Rural fisher communities,162997.5337,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,A,Beneficial,A1,Fisheries management,605688.8588,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,A,Beneficial,A3,Marine protected areas,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B2,Fisheries development projects,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
SYR,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,A,Beneficial,A1,Fisheries management,4082945.453,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,A,Beneficial,A3,Marine protected areas,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B2,Fisheries development projects,1286920.477,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,214332.0156,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B6,Fishing access agreements,160528.82,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,B,Capacity-enhancing,B7,Fuel subsidies,120090.904,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TGO,2018,C,Ambiguous,C3,Rural fisher communities,143890.5679,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,A,Beneficial,A1,Fisheries management,66405473.16,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,A,Beneficial,A2,Fishery research and development,1840743.56,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,A,Beneficial,A3,Marine protected areas,5551335.739,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B1,Boat construction and renovation,4562539.203,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B2,Fisheries development projects,756991.1976,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B3,Fishing port development,160610126.6,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,34536270.78,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,324532515.3,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B6,Fishing access agreements,292468417.5,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,B,Capacity-enhancing,B7,Fuel subsidies,251385951.7,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,C,Ambiguous,C1,Fisher assistance,907874.3592,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,C,Ambiguous,C2,Vessel buyback programs,3260958.378,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
THA,2018,C,Ambiguous,C3,Rural fisher communities,2229412.452,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,A,Beneficial,A1,Fisheries management,729505.6968,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,A,Beneficial,A3,Marine protected areas,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B2,Fisheries development projects,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TLS,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,A,Beneficial,A1,Fisheries management,1777871.014,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,A,Beneficial,A2,Fishery research and development,416560.447,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,A,Beneficial,A3,Marine protected areas,729858.8946,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B1,Boat construction and renovation,95685.21244,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B2,Fisheries development projects,283018.259,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B3,Fishing port development,164884.3724,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,214961.3233,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,B,Capacity-enhancing,B7,Fuel subsidies,653444.7528,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TON,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,A,Beneficial,A1,Fisheries management,444198.93,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,A,Beneficial,A2,Fishery research and development,174718.2458,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,A,Beneficial,A3,Marine protected areas,128045.2879,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B1,Boat construction and renovation,527124.5623,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B2,Fisheries development projects,1559131.992,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B3,Fishing port development,5019447.909,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,388674.0638,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,1835410.514,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B6,Fishing access agreements,576929.86,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,B,Capacity-enhancing,B7,Fuel subsidies,3702848.982,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,C,Ambiguous,C1,Fisher assistance,68257.32882,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TTO,2018,C,Ambiguous,C3,Rural fisher communities,888397.86,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,A,Beneficial,A1,Fisheries management,276802.9333,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,A,Beneficial,A3,Marine protected areas,1361672.086,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B2,Fisheries development projects,7624710.37,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,5791208.797,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,8975810.675,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B6,Fishing access agreements,184753.04,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,B,Capacity-enhancing,B7,Fuel subsidies,64122572.56,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUN,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUR,2018,A,Beneficial,A1,Fisheries management,36440721.89,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUR,2018,A,Beneficial,A2,Fishery research and development,2681535.788,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUR,2018,A,Beneficial,A3,Marine protected areas,572203.5561,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
TUR,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
